Date,Open,High,Low,Close,Volume,Adj Close
2015-01-30,555.0,572.0,543.0,549.0,29400.0,549.0
2015-02-02,539.0,585.0,534.0,557.0,65000.0,557.0
2015-02-03,461.0,494.0,453.0,477.0,378300.0,477.0
2015-02-04,475.0,485.0,455.0,465.0,110100.0,465.0
2015-02-05,461.0,462.0,416.0,429.0,129100.0,429.0
2015-02-06,436.0,509.0,418.0,509.0,175800.0,509.0
2015-02-09,609.0,609.0,527.0,566.0,2662900.0,566.0
2015-02-10,575.0,594.0,527.0,568.0,497600.0,568.0
2015-02-11,,,,,,
2015-02-12,558.0,561.0,530.0,558.0,214400.0,558.0
2015-02-13,548.0,556.0,525.0,525.0,89000.0,525.0
2015-02-16,512.0,530.0,490.0,512.0,90000.0,512.0
2015-02-17,504.0,535.0,500.0,513.0,61600.0,513.0
2015-02-18,515.0,537.0,504.0,517.0,48600.0,517.0
2015-02-19,534.0,540.0,523.0,533.0,32200.0,533.0
2015-02-20,514.0,522.0,508.0,509.0,45600.0,509.0
2015-02-23,505.0,511.0,501.0,511.0,22100.0,511.0
2015-02-24,511.0,518.0,501.0,512.0,25400.0,512.0
2015-02-25,512.0,516.0,501.0,508.0,22000.0,508.0
2015-02-26,507.0,507.0,483.0,498.0,82000.0,498.0
2015-02-27,498.0,515.0,494.0,505.0,15000.0,505.0
2015-03-02,505.0,517.0,497.0,498.0,44100.0,498.0
2015-03-03,502.0,506.0,490.0,493.0,28900.0,493.0
2015-03-04,494.0,494.0,485.0,493.0,19900.0,493.0
2015-03-05,487.0,496.0,486.0,495.0,29000.0,495.0
2015-03-06,498.0,498.0,487.0,487.0,12800.0,487.0
2015-03-09,495.0,495.0,465.0,470.0,66100.0,470.0
2015-03-10,463.0,477.0,462.0,472.0,17900.0,472.0
2015-03-11,473.0,485.0,473.0,485.0,14400.0,485.0
2015-03-12,485.0,488.0,482.0,488.0,4800.0,488.0
2015-03-13,486.0,486.0,459.0,461.0,39600.0,461.0
2015-03-16,460.0,480.0,456.0,480.0,40200.0,480.0
2015-03-17,479.0,480.0,468.0,478.0,13300.0,478.0
2015-03-18,480.0,540.0,480.0,499.0,118300.0,499.0
2015-03-19,505.0,550.0,500.0,538.0,121700.0,538.0
2015-03-20,549.0,558.0,515.0,529.0,81500.0,529.0
2015-03-23,529.0,536.0,515.0,522.0,24900.0,522.0
2015-03-24,519.0,525.0,507.0,510.0,13300.0,510.0
2015-03-25,511.0,511.0,496.0,499.0,31300.0,499.0
2015-03-26,500.0,508.0,490.0,491.0,10900.0,491.0
2015-03-27,488.0,497.0,488.0,490.0,6800.0,490.0
2015-03-30,487.0,493.0,487.0,491.0,3200.0,491.0
2015-03-31,489.0,501.0,489.0,501.0,4500.0,501.0
2015-04-01,494.0,500.0,492.0,493.0,4700.0,493.0
2015-04-02,494.0,500.0,494.0,500.0,4300.0,500.0
2015-04-03,506.0,506.0,498.0,505.0,4100.0,505.0
2015-04-06,505.0,505.0,495.0,497.0,3500.0,497.0
2015-04-07,496.0,501.0,494.0,500.0,2000.0,500.0
2015-04-08,500.0,517.0,496.0,507.0,7700.0,507.0
2015-04-09,506.0,510.0,497.0,497.0,14000.0,497.0
2015-04-10,505.0,507.0,499.0,502.0,10400.0,502.0
2015-04-13,508.0,508.0,495.0,500.0,20500.0,500.0
2015-04-14,502.0,505.0,500.0,500.0,5400.0,500.0
2015-04-15,497.0,502.0,497.0,497.0,8700.0,497.0
2015-04-16,549.0,577.0,525.0,577.0,268700.0,577.0
2015-04-17,551.0,617.0,523.0,528.0,894300.0,528.0
2015-04-20,521.0,546.0,514.0,544.0,74400.0,544.0
2015-04-21,527.0,532.0,516.0,519.0,61600.0,519.0
2015-04-22,518.0,522.0,512.0,522.0,27500.0,522.0
2015-04-23,527.0,622.0,521.0,566.0,1306100.0,566.0
2015-04-24,556.0,590.0,526.0,570.0,262000.0,570.0
2015-04-27,560.0,604.0,550.0,563.0,241400.0,563.0
2015-04-28,562.0,562.0,546.0,559.0,58600.0,559.0
2015-04-29,,,,,,
2015-04-30,550.0,559.0,537.0,537.0,50300.0,537.0
2015-05-01,538.0,541.0,521.0,525.0,42000.0,525.0
2015-05-04,,,,,,
2015-05-05,,,,,,
2015-05-06,,,,,,
2015-05-07,523.0,523.0,512.0,516.0,20900.0,516.0
2015-05-08,515.0,520.0,512.0,516.0,6500.0,516.0
2015-05-11,526.0,530.0,520.0,524.0,12500.0,524.0
2015-05-12,525.0,525.0,514.0,515.0,8700.0,515.0
2015-05-13,515.0,515.0,508.0,510.0,14000.0,510.0
2015-05-14,509.0,514.0,506.0,509.0,7300.0,509.0
2015-05-15,515.0,524.0,509.0,517.0,17400.0,517.0
2015-05-18,520.0,546.0,520.0,543.0,34900.0,543.0
2015-05-19,553.0,559.0,534.0,536.0,50500.0,536.0
2015-05-20,545.0,547.0,529.0,535.0,15100.0,535.0
2015-05-21,529.0,547.0,525.0,533.0,21500.0,533.0
2015-05-22,536.0,541.0,520.0,535.0,23600.0,535.0
2015-05-25,536.0,541.0,531.0,533.0,8900.0,533.0
2015-05-26,539.0,539.0,533.0,537.0,6500.0,537.0
2015-05-27,532.0,545.0,532.0,544.0,6800.0,544.0
2015-05-28,545.0,545.0,530.0,532.0,15700.0,532.0
2015-05-29,534.0,535.0,502.0,524.0,47900.0,524.0
2015-06-01,522.0,530.0,522.0,528.0,14800.0,528.0
2015-06-02,533.0,537.0,528.0,536.0,17100.0,536.0
2015-06-03,536.0,543.0,527.0,535.0,15700.0,535.0
2015-06-04,527.0,536.0,524.0,532.0,19300.0,532.0
2015-06-05,532.0,532.0,526.0,527.0,8000.0,527.0
2015-06-08,530.0,535.0,529.0,533.0,6700.0,533.0
2015-06-09,531.0,535.0,527.0,527.0,11900.0,527.0
2015-06-10,526.0,531.0,526.0,527.0,5000.0,527.0
2015-06-11,535.0,535.0,528.0,534.0,11700.0,534.0
2015-06-12,535.0,536.0,524.0,529.0,12900.0,529.0
2015-06-15,523.0,541.0,515.0,533.0,39300.0,533.0
2015-06-16,532.0,533.0,522.0,522.0,22400.0,522.0
2015-06-17,523.0,528.0,523.0,524.0,7600.0,524.0
2015-06-18,523.0,535.0,523.0,533.0,26800.0,533.0
2015-06-19,530.0,554.0,525.0,549.0,68100.0,549.0
2015-06-22,549.0,554.0,538.0,553.0,20700.0,553.0
2015-06-23,555.0,560.0,545.0,557.0,21600.0,557.0
2015-06-24,553.0,555.0,546.0,546.0,15600.0,546.0
2015-06-25,542.0,557.0,535.0,548.0,26800.0,548.0
2015-06-26,553.0,557.0,536.0,541.0,10400.0,541.0
2015-06-29,520.0,533.0,508.0,520.0,24200.0,520.0
2015-06-30,512.0,537.0,512.0,535.0,28300.0,535.0
2015-07-01,530.0,543.0,525.0,526.0,26200.0,526.0
2015-07-02,532.0,596.0,527.0,537.0,103100.0,537.0
