Date,Open,High,Low,Close,Volume,Adj Close
2015-01-30,273.0,276.0,271.0,275.0,42900.0,275.0
2015-02-02,272.0,280.0,272.0,277.0,32000.0,277.0
2015-02-03,278.0,280.0,273.0,275.0,29700.0,275.0
2015-02-04,275.0,279.0,272.0,279.0,38900.0,279.0
2015-02-05,275.0,275.0,268.0,269.0,64300.0,269.0
2015-02-06,270.0,277.0,267.0,268.0,25000.0,268.0
2015-02-09,269.0,269.0,264.0,264.0,32900.0,264.0
2015-02-10,265.0,273.0,264.0,270.0,33900.0,270.0
2015-02-11,,,,,,
2015-02-12,270.0,277.0,266.0,272.0,32400.0,272.0
2015-02-13,275.0,275.0,272.0,275.0,13900.0,275.0
2015-02-16,272.0,274.0,270.0,274.0,20600.0,274.0
2015-02-17,271.0,272.0,270.0,270.0,22000.0,270.0
2015-02-18,273.0,289.0,270.0,289.0,112800.0,289.0
2015-02-19,287.0,288.0,281.0,284.0,41800.0,284.0
2015-02-20,286.0,286.0,275.0,277.0,39000.0,277.0
2015-02-23,280.0,282.0,280.0,281.0,20200.0,281.0
2015-02-24,281.0,281.0,276.0,278.0,16900.0,278.0
2015-02-25,278.0,280.0,275.0,280.0,21200.0,280.0
2015-02-26,276.0,281.0,272.0,273.0,43300.0,273.0
2015-02-27,273.0,275.0,272.0,275.0,49100.0,275.0
2015-03-02,272.0,274.0,269.0,272.0,36400.0,272.0
2015-03-03,274.0,276.0,270.0,270.0,25500.0,270.0
2015-03-04,273.0,274.0,269.0,274.0,12200.0,274.0
2015-03-05,269.0,271.0,266.0,268.0,76600.0,268.0
2015-03-06,272.0,272.0,267.0,268.0,18800.0,268.0
2015-03-09,266.0,268.0,266.0,267.0,13300.0,267.0
2015-03-10,269.0,269.0,266.0,267.0,19300.0,267.0
2015-03-11,266.0,268.0,258.0,268.0,30200.0,268.0
2015-03-12,268.0,270.0,263.0,269.0,23500.0,269.0
2015-03-13,267.0,269.0,266.0,269.0,12600.0,269.0
2015-03-16,266.0,274.0,266.0,273.0,24400.0,273.0
2015-03-17,274.0,274.0,269.0,273.0,13700.0,273.0
2015-03-18,277.0,277.0,270.0,276.0,31200.0,276.0
2015-03-19,279.0,290.0,276.0,282.0,152300.0,282.0
2015-03-20,281.0,285.0,276.0,277.0,41900.0,277.0
2015-03-23,281.0,283.0,277.0,277.0,29900.0,277.0
2015-03-24,279.0,279.0,276.0,276.0,19300.0,276.0
2015-03-25,277.0,277.0,271.0,273.0,20200.0,273.0
2015-03-26,270.0,278.0,269.0,269.0,17700.0,269.0
2015-03-27,267.0,273.0,267.0,272.0,15800.0,272.0
2015-03-30,271.0,274.0,267.0,271.0,5200.0,271.0
2015-03-31,273.0,274.0,270.0,271.0,6900.0,271.0
2015-04-01,273.0,273.0,254.0,263.0,24600.0,263.0
