Date,Open,High,Low,Close,Volume,Adj Close
2015-01-30,667.0,677.0,660.0,677.0,4100.0,677.0
2015-02-02,650.0,665.0,650.0,650.0,3600.0,650.0
2015-02-03,650.0,650.0,634.0,650.0,1300.0,650.0
2015-02-04,650.0,671.0,650.0,671.0,1300.0,671.0
2015-02-05,,,,,,
2015-02-06,682.0,682.0,654.0,664.0,2100.0,664.0
2015-02-09,664.0,664.0,664.0,664.0,400.0,664.0
2015-02-10,664.0,664.0,664.0,664.0,3300.0,664.0
2015-02-11,,,,,,
2015-02-12,684.0,684.0,668.0,668.0,600.0,668.0
2015-02-13,665.0,666.0,662.0,664.0,2000.0,664.0
2015-02-16,635.0,652.0,635.0,652.0,1700.0,652.0
2015-02-17,650.0,653.0,649.0,649.0,800.0,649.0
2015-02-18,649.0,671.0,649.0,671.0,700.0,671.0
2015-02-19,662.0,665.0,650.0,664.0,2600.0,664.0
2015-02-20,654.0,666.0,650.0,656.0,1500.0,656.0
2015-02-23,657.0,657.0,654.0,654.0,700.0,654.0
2015-02-24,653.0,657.0,648.0,648.0,2700.0,648.0
2015-02-25,651.0,654.0,651.0,651.0,2500.0,651.0
2015-02-26,650.0,699.0,649.0,695.0,8900.0,695.0
2015-02-27,700.0,700.0,668.0,682.0,8700.0,682.0
2015-03-02,667.0,686.0,652.0,686.0,5900.0,686.0
2015-03-03,670.0,680.0,665.0,670.0,5400.0,670.0
2015-03-04,667.0,700.0,667.0,670.0,5000.0,670.0
2015-03-05,690.0,770.0,690.0,770.0,90300.0,770.0
2015-03-06,875.0,892.0,712.0,739.0,182900.0,739.0
2015-03-09,730.0,730.0,677.0,705.0,32100.0,705.0
2015-03-10,691.0,722.0,691.0,700.0,10300.0,700.0
2015-03-11,710.0,759.0,707.0,735.0,5600.0,735.0
2015-03-12,749.0,749.0,720.0,742.0,8300.0,742.0
2015-03-13,742.0,742.0,720.0,739.0,2400.0,739.0
2015-03-16,744.0,744.0,731.0,742.0,2400.0,742.0
2015-03-17,736.0,770.0,735.0,749.0,7600.0,749.0
